id_microrregiao,ano,produtividade,total_area_plantada,total_precipitacao,precipitacao_por_area_plantada,qtd_estacoes_ativas,tratado,primeiro_ano_tratamento,pos_tratamento
50010,2018,950083.0,335984,13908.799999999856,0.041397209390922944,12,1,2008,1
50010,2019,963675.0,332128,12168.199999999895,0.036637079680123009,12,1,2008,1
50010,2020,861352.0,295244,8422.9999999999454,0.02852894555012107,12,1,2008,1
50010,2021,774928.0,276945,4793.799999999992,0.017309574103161248,12,1,2008,1
33018,2018,218316.0,276,7208.39999999996,26.117391304347681,6,1,2017,1
33018,2019,239314.0,266,9579.1999999998952,36.012030075187575,6,1,2017,1
33018,2020,180374.0,151,9178.7999999998974,60.78675496688674,6,1,2017,1
33018,2021,220556.0,186,6614.7999999998747,35.563440860214378,6,1,2017,1
33018,2022,176345.0,180,8781.7999999999047,48.787777777777251,6,1,2017,1
50010,2008,810000.0,107063,5349.8000000000184,0.049968710011862344,6,1,2008,1
50010,2009,1152096.0,134286,9238.1999999999443,0.068794960010722966,6,1,2008,1
50010,2010,1318490.0,182418,6811.199999999968,0.037338420550603386,6,1,2008,1
50010,2011,920403.0,249893,8158.1999999999134,0.032646772818766087,6,1,2008,1
50010,2012,859553.0,300702,7672.7999999999247,0.02551629187700755,6,1,2008,1
50010,2013,765325.0,349940,8132.5999999999694,0.023239983997256585,6,1,2008,1
50010,2014,774101.0,337744,9239.9999999998854,0.027357998957790175,6,1,2008,1
50010,2015,1029001.0,272196,9641.9999999997071,0.03542300401181394,6,1,2008,1
50010,2016,1008782.0,332687,6333.9999999999454,0.019038916459013865,6,1,2008,1
50010,2017,831157.0,326905,7840.7999999999083,0.023984949756045055,6,1,2008,1
50010,2022,752490.0,233560,1562.0000000000036,0.0066877890049666195,6,1,2008,1
15017,2018,70000.0,13000,5468.1999999999753,0.42063076923076731,5,1,2018,1
29032,2016,1152126.0,50399,4378.8000000000175,0.086882676243576609,5,1,2016,1
29032,2017,972156.0,47754,5769.7999999999556,0.12082338652259404,5,1,2016,1
29032,2018,977557.0,46362,5525.6,0.11918381433070188,5,1,2016,1
29032,2019,1022589.0,46032,4693.9999999999536,0.10197254084115297,5,1,2016,1
29032,2020,910725.0,46405,3913.9999999999468,0.084344359444024283,5,1,2016,1
29032,2021,967681.0,44361,,,5,1,2016,1
29032,2022,971110.0,46405,3881.3999999999724,0.083641848938691352,5,1,2016,1
33018,2017,243439.0,358,5093.5999999999076,14.227932960893597,5,1,2017,1
50003,2018,153693.0,12971,4486.0000000000255,0.34584843111556746,5,1,2018,1
50003,2019,264400.0,16063,3928.6000000000076,0.24457448795368286,5,1,2018,1
50003,2020,246601.0,18262,1054.599999999999,0.057748329865294,5,1,2018,1
50003,2021,163696.0,14991,1121.2000000000021,0.074791541591621782,5,1,2018,1
50007,2018,85936.0,3863,3961.4000000000083,1.0254724307533027,5,1,2018,1
50007,2019,85000.0,4147,4732.6000000000076,1.1412105136243085,5,1,2018,1
50007,2020,84996.0,4015,3055.6000000000104,0.76104607721046336,5,1,2018,1
50007,2021,85000.0,3796,2936.2000000000071,0.77349841938883224,5,1,2018,1
50011,2018,728464.0,145808,6593.9999999999991,0.045223856029847465,5,1,2018,1
50011,2019,725572.0,177278,4921.4000000000033,0.02776091788039127,5,1,2018,1
50011,2020,733950.0,146186,3941.8000000000093,0.026964278385071136,5,1,2018,1
50011,2021,681086.0,173039,2846.4000000000019,0.016449470928519016,5,1,2018,1
53001,2017,83000.0,375,5225.3999999999814,13.93439999999995,5,1,2017,1
53001,2018,85000.0,205,7187.199999999898,35.059512195121457,5,1,2017,1
53001,2019,85000.0,205,6640.39999999994,32.392195121950927,5,1,2017,1
53001,2020,85000.0,205,9375.7999999999338,45.73560975609724,5,1,2017,1
53001,2021,85000.0,205,8562.39999999992,41.767804878048388,5,1,2017,1
53001,2022,94397.0,287,6463.5999999999431,22.521254355400497,5,1,2017,1
13001,2016,48000.0,1,3097.1999999999903,3097.1999999999903,4,0,0,0
13013,2019,50000.0,15,3552.9999999999809,236.8666666666654,4,0,0,0
13013,2020,50333.0,16,1690.8000000000047,105.6750000000003,4,0,0,0
13013,2021,50667.0,15,123.20000000000017,8.2133333333333454,4,0,0,0
13013,2022,86429.0,24,3529.1999999999807,147.04999999999919,4,0,0,0
15017,2016,71200.0,12500,1520.4000000000033,0.12163200000000027,4,0,2018,0
15017,2017,70000.0,12000,2895.7999999999997,0.24131666666666665,4,0,2018,0
17004,2016,229672.0,122,3544.3999999999851,29.052459016393321,4,0,0,0
17004,2017,313813.0,187,5763.7999999999411,30.822459893047814,4,0,0,0
17004,2018,311563.0,185,6119.5999999999258,33.078918918918518,4,0,0,0
17004,2019,324021.0,170,4103.9999999999736,24.141176470588078,4,0,0,0
17004,2020,348927.0,196,4555.9999999999645,23.244897959183493,4,0,0,0
17004,2021,326059.0,196,4759.399999999946,24.282653061224213,4,0,0,0
17004,2022,259695.0,154,5519.9999999999573,35.844155844155566,4,0,0,0
17008,2016,717140.0,683,2915.40000000001,4.2685212298682433,4,0,0,0
17008,2017,784171.0,679,3664.6000000000117,5.39705449189987,4,0,0,0
17008,2018,630698.0,266,4002.7999999999688,15.048120300751762,4,0,0,0
17008,2019,1046074.0,270,4388.1999999999716,16.252592592592489,4,0,0,0
17008,2020,1072817.0,269,4266.1999999999944,15.859479553903325,4,0,0,0
17008,2021,933773.0,268,2915.4000000000069,10.87835820895525,4,0,0,0
17008,2022,969165.0,303,2396.2000000000071,7.9082508250825319,4,0,0,0
29032,2009,1011526.0,29835,3755.9999999999927,0.12589240824534917,4,0,2016,0
29032,2010,1087000.0,42080,4052.3999999999533,0.096302281368820186,4,0,2016,0
29032,2011,1012133.0,51502,3611.2000000000085,0.070117665333385273,4,0,2016,0
29032,2012,1034000.0,52265,4676.7999999999938,0.089482445231034033,4,0,2016,0
29032,2013,1068000.0,51795,6095.59999999996,0.11768703542812936,4,0,2016,0
29032,2014,950200.0,50165,3711.3999999999464,0.0739838532841612,4,0,2016,0
29032,2015,1053030.0,50268,2787.2000000000094,0.055446805124532691,4,0,2016,0
31002,2018,663877.0,62964,4672.9999999999836,0.074217012896257914,4,0,0,0
31002,2019,651913.0,60853,3748.9999999999977,0.061607480321430291,4,0,0,0
31002,2020,658000.0,68506,5624.3999999999605,0.082100837882812611,4,0,0,0
31002,2021,593250.0,67914,3381.0000000000109,0.049783549783549944,4,0,0,0
31002,2022,639000.0,77480,3186.40000000001,0.041125451729478707,4,0,0,0
33018,2007,458799.0,1012,3399.79999999997,3.3594861660078759,4,0,2017,0
33018,2008,454583.0,987,5896.799999999831,5.9744680851062117,4,0,2017,0
33018,2009,454333.0,997,6114.1999999997934,6.1325977933799329,4,0,2017,0
33018,2010,454333.0,997,7407.1999999999534,7.4294884653961422,4,0,2017,0
33018,2011,460333.0,1067,4529.6000000000276,4.2451733833177387,4,0,2017,0
33018,2012,422666.0,1063,3578.5999999999226,3.3665098777045368,4,0,2017,0
33018,2013,390294.0,1048,5838.5999999998285,5.5711832061067064,4,0,2017,0
33018,2014,261370.0,343,3470.2000000000253,10.117201166180832,4,0,2017,0
33018,2015,267179.0,361,4469.8000000000175,12.381717451523594,4,0,2017,0
33018,2016,267129.0,530,5866.9999999999882,11.069811320754695,4,0,2017,0
43015,2016,45000.0,9,4458.8000000000211,495.42222222222455,4,0,0,0
43015,2017,50000.0,9,6502.3999999999887,722.48888888888769,4,0,0,0
43015,2018,45000.0,9,6933.0000000000109,770.33333333333451,4,0,0,0
43015,2019,50000.0,11,5902.3999999999833,536.58181818181663,4,0,0,0
43015,2020,50000.0,11,5673.80000000001,515.800000000001,4,0,0,0
43015,2021,50000.0,11,4859.2000000000062,441.74545454545512,4,0,0,0
43015,2022,50000.0,10,6342.1999999999716,634.21999999999719,4,0,0,0
43029,2007,130000.0,740,3389.0000000000009,4.5797297297297312,4,0,0,0
43029,2008,137000.0,790,5188.5999999999385,6.5678481012657448,4,0,0,0
43029,2009,147000.0,780,6062.9999999999764,7.7730769230768928,4,0,0,0
43029,2010,137000.0,795,5790.99999999995,7.2842767295596857,4,0,0,0
43029,2011,137000.0,790,4725.0000000000073,5.9810126582278569,4,0,0,0
43029,2012,153000.0,770,4257.5999999999549,5.5293506493505911,4,0,0,0
43029,2013,105000.0,1020,5431.1999999999935,5.3247058823529345,4,0,0,0
43029,2014,105000.0,1010,6226.5999999999549,6.16495049504946,4,0,0,0
43029,2015,75000.0,105,5908.3999999999378,56.2704761904756,4,0,0,0
43029,2016,76000.0,100,5081.5999999999312,50.815999999999313,4,0,0,0
43029,2017,75000.0,95,6289.5999999999885,66.206315789473564,4,0,0,0
43029,2018,75000.0,90,5635.5999999999531,62.617777777777256,4,0,0,0
43029,2019,75000.0,90,7031.3999999999751,78.1266666666664,4,0,0,0
43029,2020,70000.0,82,3990.7999999999988,48.668292682926818,4,0,0,0
43029,2021,65000.0,82,3972.9999999999818,48.4512195121949,4,0,0,0
43029,2022,50000.0,82,3816.9999999999791,46.548780487804621,4,0,0,0
50009,2018,318000.0,148,3298.8000000000011,22.289189189189198,4,0,0,0
50009,2019,288000.0,66,4033.4000000000046,61.112121212121281,4,0,0,0
50009,2020,296333.0,76,2826.8000000000043,37.194736842105321,4,0,0,0
50009,2021,247000.0,113,832.59999999999832,7.3681415929203391,4,0,0,0
52013,2007,650000.0,42810,1775.4000000000065,0.041471618780658873,4,0,0,0
52013,2008,1051000.0,69671,6739.5999999999576,0.09673465286848125,4,0,0,0
52013,2009,1343994.0,98018,5396.9999999999427,0.055061315268623547,4,0,0,0
52013,2010,1377649.0,155007,4341.2000000000135,0.02800647712683952,4,0,0,0
52013,2011,1315000.0,160859,5762.99999999992,0.03582640697753884,4,0,0,0
52013,2012,1260393.0,142036,5339.5999999999212,0.037593286209129523,4,0,0,0
52013,2013,1134554.0,227776,5413.7999999998965,0.023768087946051807,4,0,0,0
52013,2014,1022000.0,245100,5636.9999999999063,0.022998776009791541,4,0,0,0
52013,2015,900000.0,226285,5054.7999999999138,0.022338201825131642,4,0,0,0
52013,2016,885000.0,235157,5163.5999999999249,0.021958096080490586,4,0,0,0
52013,2017,852000.0,215620,5039.5999999999458,0.023372599944346283,4,0,0,0
52013,2018,1057967.0,229200,5123.3999999999378,0.022353403141360986,4,0,0,0
52013,2019,1027179.0,226200,4373.1999999999553,0.019333333333333137,4,0,0,0
52013,2020,1074527.0,221000,3011.9999999999968,0.013628959276018085,4,0,0,0
52013,2021,968667.0,214600,3905.400000000016,0.018198508853681343,4,0,0,0
52013,2022,1001103.0,205600,4390.5999999999613,0.021355058365758565,4,0,0,0
12001,2015,164000.0,127,3245.3999999999869,25.554330708661315,3,0,0,0
12001,2016,158683.0,143,3634.5999999999785,25.416783216783067,3,0,0,0
12001,2017,146000.0,150,2970.5999999999876,19.803999999999917,3,0,0,0
12001,2018,133000.0,115,5496.5999999999349,47.796521739129865,3,0,0,0
12001,2019,136475.0,115,5615.7999999999274,48.833043478260237,3,0,0,0
12001,2020,140368.0,115,1571.4000000000051,13.664347826087,3,0,0,0
12001,2021,140433.0,115,,,3,0,0,0
12001,2022,141206.0,107,,,3,0,0,0
13003,2016,110333.0,9,,,3,0,0,0
13003,2017,103000.0,11,2167.0,197.0,3,0,0,0
13003,2018,66667.0,19,0.0,0.0,3,0,0,0
13007,2008,160603.0,147,5398.3999999999169,36.72380952380896,3,0,0,0
13007,2009,160656.0,152,1919.8000000000281,12.630263157894921,3,0,0,0
13007,2010,90000.0,4,3650.5999999999758,912.649999999994,3,0,0,0
13007,2011,90000.0,12,6865.5999999998958,572.13333333332469,3,0,0,0
13007,2012,50000.0,10,6586.7999999999256,658.67999999999256,3,0,0,0
13007,2013,45556.0,10,6480.1999999999807,648.019999999998,3,0,0,0
13007,2019,1581.0,31,6444.99999999993,207.90322580644934,3,0,0,0
13010,2008,191281.0,403,4109.3999999999851,10.197022332506167,3,0,0,0
13010,2009,191111.0,414,5866.5999999999221,14.170531400965995,3,0,0,0
13010,2010,151000.0,573,5198.9999999999354,9.0732984293192587,3,0,0,0
13010,2011,205556.0,541,6333.7999999999038,11.707578558225331,3,0,0,0
13010,2012,200000.0,126,6147.5999999999385,48.7904761904757,3,0,0,0
13010,2013,200000.0,136,3683.3999999999637,27.083823529411497,3,0,0,0
13010,2014,207875.0,109,5049.5999999999394,46.3266055045866,3,0,0,0
13010,2015,192000.0,62,3881.3999999999824,62.603225806451327,3,0,0,0
13010,2016,194000.0,66,4416.5999999999794,66.918181818181509,3,0,0,0
13010,2017,130000.0,28,4454.1999999999316,159.07857142856898,3,0,0,0
13010,2018,126000.0,40,2722.7999999999997,68.07,3,0,0,0
13010,2019,126000.0,38,5431.59999999996,142.93684210526212,3,0,0,0
13010,2020,146000.0,40,3601.5999999999772,90.039999999999424,3,0,0,0
13010,2021,148000.0,21,15.599999999999996,0.74285714285714266,3,0,0,0
13010,2022,150500.0,22,3373.79999999999,153.35454545454502,3,0,0,0
13013,2011,100000.0,102,2437.600000000004,23.898039215686314,3,0,0,0
13013,2012,114286.0,85,5221.3999999999478,61.42823529411703,3,0,0,0
13013,2013,50000.0,51,7161.7999999999629,140.42745098039143,3,0,0,0
13013,2014,100000.0,32,3551.6000000000122,110.98750000000038,3,0,0,0
13013,2015,97500.0,12,6186.9999999999172,515.58333333332644,3,0,0,0
13013,2016,90000.0,11,6351.3999999999287,577.3999999999935,3,0,0,0
13013,2017,50000.0,10,6849.9999999999536,684.99999999999534,3,0,0,0
13013,2018,50000.0,15,3067.1999999999903,204.47999999999936,3,0,0,0
15002,2015,160250.0,110,240.39999999999978,2.1854545454545433,3,0,0,0
15002,2016,156250.0,90,5620.7999999999756,62.453333333333063,3,0,0,0
15002,2017,152783.0,95,5362.7999999999565,56.450526315789013,3,0,0,0
15002,2018,131250.0,86,4111.5999999999749,47.8093023255811,3,0,0,0
15002,2019,155083.0,80,6514.7999999999893,81.43499999999986,3,0,0,0
15002,2020,154750.0,80,2153.4000000000083,26.917500000000103,3,0,0,0
15002,2021,155417.0,80,,,3,0,0,0
15002,2022,154583.0,71,1496.4,21.07605633802817,3,0,0,0
15014,2016,205000.0,68,1303.4000000000058,19.167647058823615,3,0,0,0
15014,2017,205000.0,81,3109.599999999994,38.39012345679005,3,0,0,0
15014,2018,205000.0,81,2659.4000000000055,32.832098765432164,3,0,0,0
15015,2018,300000.0,46,1749.6000000000083,38.034782608695835,3,0,0,0
15015,2019,280000.0,68,3130.4000000000233,46.0352941176474,3,0,0,0
15015,2020,220000.0,49,2660.2000000000057,54.289795918367467,3,0,0,0
15015,2021,255000.0,51,175.0,3.4313725490196076,3,0,0,0
15015,2022,283167.0,51,2003.0000000000032,39.274509803921632,3,0,0,0
15017,2019,70000.0,14430,4620.8,0.32022176022176024,3,0,2018,1
15017,2020,126000.0,14460,2988.8000000000125,0.20669432918395661,3,0,2018,1
15017,2021,126600.0,14470,2325.4000000000051,0.16070490670352489,3,0,2018,1
15017,2022,126182.0,17011,4206.8000000000029,0.24729880665451784,3,0,2018,1
16003,2019,120393.0,142,4490.7999999999984,31.625352112676044,3,0,0,0
16003,2020,122030.0,126,4638.3999999999705,36.812698412698175,3,0,0,0
16003,2021,114020.0,100,2847.8000000000011,28.478000000000012,3,0,0,0
16003,2022,84128.0,66,3016.199999999993,45.699999999999896,3,0,0,0
17002,2016,252495.0,398,2302.600000000004,5.7854271356784022,3,0,0,0
17002,2017,112000.0,87,5113.5999999999949,58.777011494252818,3,0,0,0
17002,2018,120000.0,87,5086.3999999999924,58.464367816091865,3,0,0,0
17002,2019,47500.0,54,4446.5999999999985,82.34444444444442,3,0,0,0
17002,2020,149632.0,64,5181.9999999999873,80.9687499999998,3,0,0,0
17002,2021,147632.0,64,1546.2000000000028,24.159375000000043,3,0,0,0
17002,2022,132140.0,63,3081.7999999999993,48.9174603174603,3,0,0,0
17007,2016,136111.0,127,1345.6000000000049,10.595275590551219,3,0,0,0
17007,2017,80000.0,40,3336.9999999999845,83.424999999999613,3,0,0,0
17007,2018,80000.0,40,4122.1999999999725,103.05499999999931,3,0,0,0
17007,2019,75000.0,9,2627.599999999994,291.95555555555489,3,0,0,0
17007,2020,85000.0,19,2824.20000000001,148.64210526315841,3,0,0,0
17007,2021,85000.0,20,1127.8000000000036,56.390000000000178,3,0,0,0
17007,2022,82000.0,21,910.200000000004,43.342857142857333,3,0,0,0
17008,2015,732140.0,783,2931.5999999999985,3.7440613026819904,3,0,0,0
22010,2009,396000.0,582,2707.4000000000078,4.6518900343642748,3,0,0,0
22010,2010,396000.0,565,2090.4000000000019,3.6998230088495609,3,0,0,0
22010,2011,396000.0,580,2286.4000000000037,3.9420689655172478,3,0,0,0
22010,2012,385813.0,645,1939.0000000000075,3.0062015503876087,3,0,0,0
22010,2013,320000.0,479,2397.2000000000062,5.0045929018789277,3,0,0,0
22010,2014,240000.0,464,1844.4000000000015,3.9750000000000032,3,0,0,0
22010,2015,240000.0,429,1443.6000000000001,3.3650349650349654,3,0,0,0
22010,2016,300000.0,459,1608.4000000000012,3.5041394335512011,3,0,0,0
22010,2017,290000.0,465,1938.0000000000018,4.1677419354838747,3,0,0,0
22010,2018,340000.0,381,2142.2000000000048,5.6225721784777027,3,0,0,0
22010,2019,285000.0,362,1355.2000000000082,3.7436464088398016,3,0,0,0
22010,2020,280000.0,397,986.200000000003,2.4841309823677657,3,0,0,0
22010,2021,263000.0,377,1124.8000000000018,2.9835543766578296,3,0,0,0
22010,2022,240000.0,311,1465.6000000000042,4.7125401929260589,3,0,0,0
22011,2010,137750.0,88,1161.800000000009,13.202272727272829,3,0,0,0
22011,2011,178917.0,90,1434.0000000000002,15.933333333333335,3,0,0,0
22011,2012,113320.0,110,592.6,5.3872727272727277,3,0,0,0
22011,2013,120333.0,87,1849.0000000000082,21.252873563218486,3,0,0,0
22011,2014,72500.0,22,1244.2000000000032,56.554545454545604,3,0,0,0
22011,2015,72500.0,12,982.799999999999,81.89999999999992,3,0,0,0
22011,2016,72500.0,13,1907.6000000000022,146.73846153846171,3,0,0,0
22011,2017,107500.0,83,1655.0000000000023,19.939759036144604,3,0,0,0
22011,2018,111000.0,15,1668.4000000000099,111.22666666666733,3,0,0,0
22011,2019,57500.0,12,857.0000000000033,71.416666666666941,3,0,0,0
22011,2020,62500.0,16,795.0000000000008,49.68750000000005,3,0,0,0
22011,2021,57500.0,16,770.00000000000091,48.125000000000057,3,0,0,0
22011,2022,43786.0,16,1175.2000000000064,73.4500000000004,3,0,0,0
29001,2016,290917.0,1935,1722.600000000006,0.890232558139538,3,0,0,0
29001,2017,135679.0,397,2445.000000000005,6.15869017632243,3,0,0,0
29001,2018,147740.0,435,2653.6000000000095,6.1002298850574928,3,0,0,0
29001,2019,139740.0,425,2350.0000000000023,5.5294117647058876,3,0,0,0
29001,2020,152833.0,390,2284.0000000000064,5.8564102564102729,3,0,0,0
29001,2021,145757.0,390,2904.200000000008,7.4466666666666868,3,0,0,0
29001,2022,148983.0,390,2681.800000000012,6.8764102564102876,3,0,0,0
29004,2016,97500.0,16503,997.80000000000052,0.060461734230140007,3,0,0,0
29004,2017,111930.0,16101,638.99999999999909,0.039686975964225768,3,0,0,0
29004,2018,118541.0,16230,1427.000000000003,0.087923598274799938,3,0,0,0
29004,2019,123039.0,17360,680.99999999999955,0.039228110599078318,3,0,0,0
29004,2020,157713.0,17248,1584.0000000000045,0.09183673469387782,3,0,0,0
29004,2021,151898.0,17281,36.399999999999984,0.0021063595856721244,3,0,0,0
29004,2022,117180.0,15683,,,3,0,0,0
29006,2008,316000.0,777,630.19999999999993,0.811068211068211,3,0,0,0
29006,2009,188000.0,450,2753.5999999999935,6.1191111111110965,3,0,0,0
29006,2010,144000.0,2160,1787.0000000000039,0.82731481481481661,3,0,0,0
29006,2011,183000.0,895,1838.4000000000042,2.0540782122905075,3,0,0,0
29006,2012,116000.0,518,984.60000000000252,1.9007722007722057,3,0,0,0
29006,2013,118500.0,660,2249.600000000004,3.4084848484848544,3,0,0,0
29006,2014,180000.0,3342,1660.2000000000044,0.49676840215439988,3,0,0,0
29006,2015,131600.0,240,1016.0000000000019,4.2333333333333414,3,0,0,0
29006,2016,160800.0,1215,1807.6000000000026,1.4877366255144056,3,0,0,0
29006,2017,26337.0,1123,1262.2000000000039,1.1239536954585965,3,0,0,0
29006,2018,38000.0,708,1298.400000000004,1.8338983050847513,3,0,0,0
29006,2019,36167.0,608,957.20000000000221,1.5743421052631614,3,0,0,0
29006,2020,28893.0,4111,1991.0000000000068,0.48431038676721161,3,0,0,0
29006,2021,68415.0,2212,446.19999999999953,0.20171790235081352,3,0,0,0
29006,2022,28259.0,4111,1987.0000000000086,0.48333738749696148,3,0,0,0
29014,2008,105000.0,50,991.40000000000725,19.828000000000145,3,0,0,0
29014,2009,105000.0,48,2160.8000000000129,45.016666666666936,3,0,0,0
29014,2010,109000.0,35,2972.6000000000176,84.93142857142908,3,0,0,0
29014,2011,100000.0,51,1733.8000000000147,33.996078431372837,3,0,0,0
29031,2009,1120000.0,1146,2781.1999999999935,2.4268760907504308,3,0,0,0
29031,2010,1078000.0,1269,3519.800000000012,2.7736800630417746,3,0,0,0
29031,2011,1142504.0,1468,5794.199999999928,3.9470027247955914,3,0,0,0
29031,2012,1109900.0,1706,3037.7999999999774,1.7806565064478179,3,0,0,0
29031,2013,1092000.0,1637,4939.9999999999418,3.0177153329260489,3,0,0,0
29031,2014,862000.0,1400,4099.9999999999272,2.9285714285713764,3,0,0,0
29031,2015,772000.0,1218,3375.0000000000318,2.7709359605911592,3,0,0,0
29031,2016,1029367.0,1547,3651.2000000000235,2.3601809954751283,3,0,0,0
29031,2017,573637.0,1259,3495.400000000036,2.7763304209690518,3,0,0,0
29031,2018,409223.0,607,4309.1999999997879,7.0991762767706552,3,0,0,0
29031,2019,365000.0,553,2445.599999999984,4.4224231464737507,3,0,0,0
29031,2020,338773.0,426,1446.0000000000164,3.3943661971831371,3,0,0,0
29031,2021,375602.0,442,1641.4000000000135,3.7135746606335149,3,0,0,0
29031,2022,394689.0,427,1392.6000000000049,3.2613583138173419,3,0,0,0
29032,2008,954000.0,31984,1961.2000000000155,0.061318159079540253,3,0,2016,0
31002,2007,407000.0,18028,1310.0000000000039,0.072664743731972709,3,0,0,0
31002,2008,387000.0,18560,3876.6000000000113,0.20886853448275922,3,0,0,0
31002,2009,555000.0,22020,3361.5999999999813,0.15266121707538516,3,0,0,0
31002,2010,515000.0,24070,2979.4000000000069,0.12378063980058192,3,0,0,0
31002,2011,645000.0,53766,4384.8,0.08155339805825243,3,0,0,0
31002,2012,753889.0,56526,2809.4000000000087,0.049701022538301116,3,0,0,0
31002,2013,753889.0,61490,4521.9999999999864,0.073540413075296573,3,0,0,0
31002,2014,733810.0,54398,2935.399999999996,0.0539615427037758,3,0,0,0
31002,2015,733657.0,51048,2285.8000000000084,0.044777464347281151,3,0,0,0
31002,2016,699507.0,51445,2921.7999999999925,0.056794635047137575,3,0,0,0
31002,2017,712500.0,61638,2649.1999999999921,0.042979979882539862,3,0,0,0
31003,2016,663636.0,5644,2425.2000000000007,0.42969525159461386,3,0,0,0
31003,2017,534986.0,3069,1878.0000000000045,0.6119257086999037,3,0,0,0
31003,2018,548385.0,1714,3259.6000000000067,1.9017502917152898,3,0,0,0
31003,2019,525154.0,2378,2203.8000000000043,0.92674516400336593,3,0,0,0
31003,2020,585500.0,2543,3492.4000000000069,1.3733385764844699,3,0,0,0
31003,2021,572987.0,2261,2469.8000000000065,1.0923485183547132,3,0,0,0
31003,2022,636000.0,2335,2102.2000000000075,0.90029978586724091,3,0,0,0
31004,2016,649069.0,10078,1702.2000000000035,0.16890256003175266,3,0,0,0
31004,2017,396533.0,9641,1701.200000000003,0.1764547246136296,3,0,0,0
31004,2018,480785.0,9350,2237.4000000000028,0.23929411764705913,3,0,0,0
31004,2019,477167.0,7808,1109.2000000000016,0.1420594262295084,3,0,0,0
31004,2020,509417.0,8407,2080.200000000008,0.24743665992625288,3,0,0,0
31004,2021,448646.0,8684,1984.4000000000069,0.22851220635651853,3,0,0,0
31004,2022,484000.0,7864,1739.2000000000046,0.22115971515768115,3,0,0,0
31005,2007,845000.0,7700,797.40000000000032,0.1035584415584416,3,0,0,0
31005,2008,910000.0,7552,2357.6000000000031,0.31218220338983094,3,0,0,0
31005,2009,910000.0,8028,2359.2000000000071,0.29387144992526248,3,0,0,0
31005,2010,868000.0,6980,3198.3999999999874,0.45822349570200394,3,0,0,0
31005,2011,800000.0,8387,2100.6000000000113,0.25045904375819855,3,0,0,0
31005,2012,780000.0,8487,1579.6000000000065,0.18611994815600408,3,0,0,0
31005,2013,705000.0,8733,2786.1999999999948,0.31904271155387554,3,0,0,0
31005,2014,740000.0,9212,1786.6000000000079,0.19394268345636212,3,0,0,0
31005,2015,750000.0,8142,1450.0000000000095,0.17808892164087564,3,0,0,0
31005,2016,697037.0,8606,2434.0000000000055,0.28282593539391188,3,0,0,0
31005,2017,604963.0,3351,1787.8000000000118,0.53351238436288029,3,0,0,0
31005,2018,588109.0,2630,2623.8000000000038,0.99764258555133223,3,0,0,0
31005,2019,598938.0,2708,1344.0000000000089,0.49630723781388808,3,0,0,0
31005,2020,624500.0,3003,2719.4000000000024,0.90556110556110636,3,0,0,0
31005,2021,532855.0,3176,2583.1999999999985,0.81335012594458389,3,0,0,0
31005,2022,570000.0,3278,3179.799999999987,0.97004270896887945,3,0,0,0
31030,2013,868000.0,869,3401.4000000000115,3.9141542002301626,3,0,0,0
31030,2014,675000.0,750,2799.8000000000097,3.7330666666666796,3,0,0,0
31030,2015,675000.0,620,3884.0000000000091,6.2645161290322724,3,0,0,0
31030,2016,605000.0,562,4669.6000000000131,8.3088967971530483,3,0,0,0
31030,2017,755943.0,477,3642.4000000000087,7.636058700209662,3,0,0,0
31030,2018,655757.0,497,5042.8000000000166,10.14647887323947,3,0,0,0
31030,2019,658763.0,486,3502.0000000000091,7.2057613168724464,3,0,0,0
31030,2020,683500.0,507,6809.1999999999716,13.43037475345162,3,0,0,0
31030,2021,545400.0,433,5406.0000000000164,12.484988452655926,3,0,0,0
31030,2022,587000.0,369,5645.6000000000186,15.299728997290023,3,0,0,0
33011,2017,284182.0,351,3109.1999999999907,8.858119658119632,3,0,0,0
33011,2018,285455.0,311,4373.5999999999922,14.063022508038561,3,0,0,0
33011,2019,276087.0,204,4997.3999999999241,24.497058823529041,3,0,0,0
33011,2020,145167.0,43,5252.199999999998,122.14418604651158,3,0,0,0
33011,2021,142167.0,40,4884.9999999999227,122.12499999999807,3,0,0,0
35055,2017,95000.0,25,4884.3999999999933,195.37599999999972,3,0,0,0
35055,2018,195000.0,34,4213.6000000000313,123.9294117647068,3,0,0,0
35055,2019,286000.0,32,6494.5999999998185,202.95624999999433,3,0,0,0
35055,2020,286000.0,32,2571.7999999999984,80.368749999999949,3,0,0,0
35055,2021,249308.0,32,1432.6000000000031,44.7687500000001,3,0,0,0
35055,2022,244462.0,35,4029.6000000000131,115.13142857142894,3,0,0,0
42010,2015,40000.0,3,4362.4000000000178,1454.1333333333394,3,0,0,0
42010,2018,40000.0,17,4168.4000000000015,245.20000000000007,3,0,0,0
42010,2019,40000.0,30,5481.20000000002,182.70666666666733,3,0,0,0
42010,2020,30000.0,50,4478.59999999998,89.5719999999996,3,0,0,0
42010,2021,26000.0,50,4805.5999999998894,96.111999999997792,3,0,0,0
42010,2022,35000.0,50,3463.60000000002,69.2720000000004,3,0,0,0
43015,2008,96000.0,18,3857.2000000000075,214.28888888888932,3,0,0,0
43015,2009,96000.0,18,5472.9999999999964,304.05555555555537,3,0,0,0
43015,2010,97000.0,18,5924.400000000036,329.13333333333532,3,0,0,0
43015,2011,38000.0,10,5778.2000000000389,577.82000000000392,3,0,0,0
